Date,Open,High,Low,Close,Adj Close,Volume
2016-05-05,490.000000,491.725006,485.450012,487.625000,474.950348,9904822
2016-05-06,486.500000,488.399994,483.500000,484.475006,471.882263,6742440
2016-05-09,487.500000,493.000000,486.399994,491.549988,478.773346,7016176
2016-05-10,491.549988,492.350006,489.000000,491.274994,478.505493,3313680
2016-05-11,485.899994,490.375000,485.000000,487.700012,475.023438,5641398
2016-05-12,488.000000,497.100006,487.524994,496.399994,483.497253,5845428
2016-05-13,494.475006,495.274994,487.500000,489.075012,476.362701,6696706
2016-05-16,488.500000,491.250000,485.549988,487.975006,475.291321,4264144
2016-05-17,490.125000,491.549988,483.174988,484.575012,471.979706,5558046
2016-05-18,482.950012,486.250000,482.049988,485.274994,472.661469,3761948
2016-05-19,485.850006,485.950012,472.799988,475.600006,463.237946,4176116
2016-05-20,476.000000,477.250000,465.674988,467.100006,454.958862,8477976
2016-05-23,468.674988,470.350006,462.825012,465.000000,452.913452,8396196
2016-05-24,464.024994,472.000000,464.024994,470.225006,458.002655,5615474
2016-05-25,474.924988,476.399994,470.575012,475.600006,463.237946,4224270
2016-05-26,475.000000,476.200012,472.049988,473.424988,461.119476,6487202
2016-05-27,474.524994,488.450012,474.375000,487.350006,474.682556,6126758
2016-05-30,488.200012,490.750000,482.500000,484.350006,471.760498,4404182
2016-05-31,484.500000,486.500000,478.250000,478.924988,466.476501,10666938
2016-06-01,478.975006,483.049988,475.899994,476.799988,464.406769,4134068
2016-06-02,477.250000,478.575012,472.549988,478.125000,465.697327,4687704
2016-06-03,480.000000,481.450012,477.924988,479.825012,467.353149,3951424
2016-06-06,480.500000,481.500000,476.274994,477.399994,464.991180,3964932
2016-06-07,478.625000,480.475006,475.799988,477.524994,465.112915,8665254
2016-06-08,479.000000,479.000000,474.575012,477.049988,464.650238,5547950
2016-06-09,480.000000,488.225006,478.100006,485.575012,472.953674,7151680
2016-06-10,487.000000,492.200012,484.149994,488.350006,475.656555,7459474
2016-06-13,484.950012,491.725006,481.524994,490.549988,477.799316,4669712
2016-06-14,490.475006,492.700012,484.649994,488.125000,475.437378,4994016
2016-06-15,490.000000,493.250000,486.875000,492.299988,479.503845,5087842
2016-06-16,490.500000,491.825012,483.524994,488.149994,475.461731,4284658
2016-06-17,488.500000,489.325012,485.049988,487.450012,474.779938,4816192
2016-06-20,486.075012,496.299988,484.000000,495.100006,482.231079,4918474
2016-06-21,497.049988,497.075012,489.850006,493.549988,480.721375,6369730
2016-06-22,492.500000,492.950012,488.549988,490.250000,477.507141,5846568
2016-06-23,489.975006,491.000000,485.000000,490.225006,477.482819,4497386
2016-06-24,482.450012,482.450012,466.700012,475.725006,463.359711,11422346
2016-06-27,470.250000,479.200012,470.250000,477.825012,465.405151,4189198
2016-06-28,478.200012,480.774994,477.500000,478.899994,466.452179,3476740
2016-06-29,481.000000,484.475006,480.000000,483.450012,470.883881,3439714
2016-06-30,486.000000,488.750000,483.524994,484.575012,471.979706,5832658
2016-07-01,486.375000,488.399994,485.000000,486.725006,474.073792,3021958
2016-07-04,487.750000,496.799988,487.750000,493.350006,480.526581,3567500
2016-07-05,493.049988,501.450012,490.149994,496.549988,483.643402,5193356
2016-07-07,496.250000,500.250000,493.075012,493.950012,481.110992,5499296
2016-07-08,493.500000,494.500000,488.174988,489.200012,476.484436,3264450
2016-07-11,495.500000,497.475006,492.750000,496.250000,483.351196,3779212
2016-07-12,497.625000,502.500000,495.500000,501.700012,488.659576,4465370
2016-07-13,502.600006,508.350006,502.075012,504.375000,491.265015,6818772
2016-07-14,504.049988,507.049988,499.125000,502.450012,489.390045,4918366
2016-07-15,504.500000,510.500000,501.750000,506.100006,492.945190,6397124
2016-07-18,514.000000,519.375000,500.875000,503.125000,490.047516,14678172
2016-07-19,503.000000,511.475006,497.649994,508.899994,495.672394,7611500
2016-07-20,509.975006,514.150024,508.274994,511.500000,498.204834,5607290
2016-07-21,512.000000,512.500000,502.500000,503.174988,490.096191,3068088
2016-07-22,503.000000,508.899994,502.549988,507.424988,494.235748,3154228
2016-07-25,507.000000,511.875000,503.674988,511.375000,498.083069,3767768
2016-07-26,511.500000,517.400024,507.600006,512.025024,498.716187,4807744
2016-07-27,511.524994,513.000000,504.475006,506.549988,493.383484,5042896
2016-07-28,507.475006,515.250000,506.524994,513.174988,499.836273,7136750
2016-07-29,512.000000,512.450012,506.000000,507.450012,494.260101,4402328
2016-08-01,509.000000,510.149994,502.524994,504.750000,491.630280,3647388
2016-08-02,504.000000,510.000000,503.149994,506.399994,493.237366,3524816
2016-08-03,507.200012,507.200012,495.750000,496.975006,484.057373,5427608
2016-08-04,499.500000,500.000000,491.700012,496.500000,483.594727,4657432
2016-08-05,499.000000,509.500000,498.524994,508.125000,494.917542,5535828
2016-08-08,509.950012,517.000000,509.325012,514.625000,501.248596,6197506
2016-08-09,513.500000,517.250000,510.500000,515.349976,501.954712,6076092
2016-08-10,515.625000,517.275024,501.000000,501.825012,488.781311,6158926
2016-08-11,500.975006,511.424988,499.799988,507.049988,493.870453,6477798
2016-08-12,508.500000,521.450012,508.500000,517.900024,504.438446,7481722
2016-08-16,518.125000,522.400024,507.750000,512.450012,499.130127,6111206
2016-08-17,512.049988,514.400024,503.600006,506.649994,493.480865,7079940
2016-08-18,508.000000,511.825012,508.000000,509.024994,495.794128,3542898
2016-08-19,509.000000,511.000000,503.549988,507.450012,494.260101,3738616
2016-08-22,506.000000,509.850006,503.600006,505.924988,492.774689,3055808
2016-08-23,506.000000,507.500000,502.500000,505.225006,492.092926,3346656
2016-08-24,505.850006,510.975006,505.500000,510.250000,496.987305,3986306
2016-08-25,510.600006,514.500000,504.500000,506.350006,493.188660,6839550
2016-08-26,508.950012,515.400024,507.299988,513.950012,500.591156,4406930
2016-08-29,513.625000,529.875000,513.049988,528.724976,514.982056,7402990
2016-08-30,531.000000,534.250000,526.500000,533.200012,519.340820,8307044
2016-08-31,532.450012,537.000000,523.500000,530.000000,516.223877,10649920
2016-09-01,526.500000,536.375000,512.849976,514.599976,501.224213,19484908
2016-09-02,515.549988,516.275024,501.149994,506.674988,493.505188,12857628
2016-09-06,509.950012,512.500000,507.500000,509.950012,496.695129,5262182
2016-09-07,511.000000,513.525024,506.524994,508.825012,495.599335,5909990
2016-09-08,511.524994,517.974976,510.100006,516.700012,503.269684,5580392
2016-09-09,517.500000,524.950012,515.000000,522.275024,508.699768,6980882
2016-09-12,515.200012,528.000000,514.575012,523.250000,509.649414,15399600
2016-09-14,524.000000,529.500000,520.450012,522.375000,508.797150,8505508
2016-09-15,523.500000,535.099976,523.500000,532.500000,518.658936,14341770
2016-09-16,533.500000,546.924988,529.549988,537.775024,523.796875,17977852
2016-09-19,536.275024,544.000000,535.500000,541.200012,527.132874,7624648
2016-09-20,542.000000,542.375000,534.525024,537.099976,523.139404,5271708
2016-09-21,537.000000,542.450012,534.500000,536.125000,522.189697,5002952
2016-09-22,541.500000,547.900024,539.500000,544.474976,530.322693,8577088
2016-09-23,544.500000,554.724976,544.500000,551.400024,537.067749,14211450
2016-09-26,551.700012,564.775024,550.125000,553.599976,539.210510,17469886
2016-09-27,558.500000,562.974976,553.299988,555.250000,540.817627,8857386
2016-09-28,553.950012,554.000000,543.150024,545.325012,531.150635,11346976
2016-09-29,547.500000,555.375000,533.700012,536.224976,522.287109,9719492
2016-09-30,534.000000,547.275024,533.150024,541.849976,527.765930,5120210
2016-10-03,543.500000,553.974976,538.125000,545.349976,531.174927,8286218
2016-10-04,546.525024,554.150024,546.000000,548.174988,533.926514,5995088
2016-10-05,552.000000,553.250000,542.900024,544.700012,530.541870,4932794
2016-10-06,546.000000,563.125000,546.000000,555.400024,540.963806,9651260
2016-10-07,557.000000,561.525024,553.250000,554.500000,540.087097,6985676
2016-10-10,557.000000,561.000000,547.000000,548.174988,533.926514,5281946
2016-10-13,544.500000,544.525024,526.000000,528.575012,514.835938,10029334
2016-10-14,531.500000,541.000000,530.825012,538.825012,524.819580,6978946
2016-10-17,540.000000,540.400024,529.375000,530.325012,516.540527,4492474
2016-10-18,533.000000,541.375000,531.025024,540.549988,526.499695,5062266
2016-10-19,542.224976,547.349976,540.700012,543.674988,529.543457,7805312
2016-10-20,546.974976,549.000000,542.025024,543.775024,529.640930,4629042
2016-10-21,548.500000,548.500000,529.200012,532.099976,518.269348,19936484
2016-10-24,535.000000,537.000000,530.325012,531.650024,517.831116,4806198
2016-10-25,532.500000,532.625000,527.099976,530.424988,516.637878,3501422
2016-10-26,528.025024,529.724976,526.049988,527.025024,513.326294,5004110
2016-10-27,525.549988,526.950012,521.700012,524.349976,510.720734,5871148
2016-10-28,525.000000,529.000000,521.900024,527.474976,513.764587,3715834
2016-11-01,525.650024,527.974976,523.700012,525.500000,511.840942,4674022
2016-11-02,520.500000,521.424988,510.500000,511.875000,498.570068,3218450
2016-11-03,511.924988,517.375000,510.299988,511.975006,498.667480,3342742
2016-11-04,510.125000,513.450012,500.000000,502.774994,489.706604,5273822
2016-11-07,507.000000,508.274994,499.524994,500.575012,487.563782,4345842
2016-11-08,502.850006,502.850006,499.149994,501.750000,488.708252,6140692
2016-11-09,475.000000,504.500000,465.000000,502.299988,489.243958,9893146
2016-11-10,509.299988,514.474976,503.500000,505.200012,492.068573,4463814
2016-11-11,498.924988,508.750000,497.549988,500.875000,487.855988,6754784
2016-11-15,498.250000,500.000000,489.774994,492.700012,479.893463,6623184
2016-11-16,497.500000,498.399994,490.350006,493.274994,480.453522,7566452
2016-11-17,493.000000,499.075012,487.200012,488.875000,476.167908,5773270
2016-11-18,492.500000,496.350006,491.000000,493.750000,480.916168,8303856
2016-11-21,493.774994,496.774994,491.600006,495.750000,482.864166,6049424
2016-11-22,498.850006,503.899994,496.649994,500.725006,487.709900,8067320
2016-11-23,502.500000,505.250000,499.774994,504.500000,491.386749,5992496
2016-11-24,502.774994,502.774994,491.100006,493.674988,480.843109,8646750
2016-11-25,495.000000,497.950012,492.174988,496.850006,483.935608,4779658
2016-11-28,496.500000,500.299988,492.049988,493.325012,480.502228,3800322
2016-11-29,494.500000,502.149994,494.024994,498.850006,485.883606,4519218
2016-11-30,499.975006,499.975006,493.325012,495.024994,482.158051,12616008
2016-12-01,500.000000,507.500000,497.500000,498.875000,485.907959,5773026
2016-12-02,497.950012,502.500000,495.899994,497.375000,484.446960,5706090
2016-12-05,497.500000,499.850006,493.250000,496.924988,484.008667,1822820
2016-12-06,498.000000,503.274994,497.299988,502.600006,489.536133,3075070
2016-12-07,502.000000,503.799988,498.174988,499.575012,486.589783,2254226
2016-12-08,502.524994,510.899994,502.174988,510.024994,496.768127,4000460
2016-12-09,511.000000,515.924988,510.149994,514.474976,501.102448,3766666
2016-12-12,510.250000,520.849976,510.250000,513.599976,500.250183,4125400
2016-12-13,514.000000,520.500000,513.775024,519.900024,506.386536,4738906
2016-12-14,519.900024,532.224976,519.099976,529.750000,515.980469,11035658
2016-12-15,526.200012,533.799988,524.325012,526.474976,512.790527,8837934
2016-12-16,526.000000,531.000000,526.000000,528.575012,514.835938,6831074
2016-12-19,527.500000,533.474976,527.174988,531.275024,517.465820,6861900
2016-12-20,527.349976,530.500000,526.575012,528.950012,515.201233,5343438
2016-12-21,530.049988,533.650024,528.599976,531.625000,517.806763,9311516
2016-12-22,529.000000,531.325012,525.474976,526.674988,512.985352,13208832
2016-12-23,526.000000,534.474976,526.000000,528.650024,514.909058,4692828
2016-12-26,527.174988,533.000000,522.325012,523.724976,510.112000,7004598
2016-12-27,523.924988,533.549988,523.500000,532.349976,518.512878,7974284
2016-12-28,533.950012,534.775024,523.549988,524.849976,511.207794,4405854
2016-12-29,525.000000,534.400024,524.750000,532.724976,518.878113,4010412
2016-12-30,532.400024,542.500000,531.549988,541.200012,527.132874,7182986
2017-01-02,542.000000,545.000000,536.174988,542.549988,528.447693,3244916
2017-01-03,544.924988,548.500000,540.549988,544.700012,530.541870,2941502
2017-01-04,546.450012,546.500000,532.150024,533.575012,519.706055,4751094
2017-01-05,535.500000,539.950012,534.375000,538.700012,524.697815,3992966
2017-01-06,537.099976,542.500000,536.549988,537.474976,523.504639,3586854
2017-01-09,538.500000,543.000000,535.500000,538.849976,524.843872,2390514
2017-01-10,540.000000,547.200012,540.000000,544.924988,530.760925,5188800
2017-01-11,547.500000,547.849976,542.000000,543.025024,528.910400,5246422
2017-01-12,543.500000,545.174988,539.900024,541.650024,527.571106,1998728
2017-01-13,542.275024,548.750000,542.275024,545.200012,531.028870,3307338
2017-01-16,544.974976,546.974976,536.974976,538.125000,524.137695,5492010
2017-01-17,532.500000,534.000000,519.250000,520.625000,507.092651,17936580
2017-01-18,521.299988,524.000000,514.375000,516.275024,502.855743,7254142
2017-01-19,517.575012,522.650024,515.500000,516.849976,503.415710,6987456
2017-01-20,516.974976,518.724976,511.950012,512.900024,499.568451,4016164
2017-01-23,510.899994,515.500000,506.399994,507.950012,494.747101,6267066
2017-01-24,508.500000,514.400024,508.500000,513.650024,500.298981,4306182
2017-01-25,516.000000,516.349976,508.075012,508.649994,495.428864,10906460
2017-01-27,510.125000,514.450012,509.500000,512.549988,499.227509,9994478
2017-01-30,512.474976,523.224976,512.400024,522.400024,508.821503,7167512
2017-01-31,523.424988,526.900024,520.150024,522.599976,509.016296,6914730
2017-02-01,523.049988,525.450012,517.599976,524.825012,511.183441,5171596
2017-02-02,525.000000,525.400024,519.125000,521.750000,508.188354,4159816
2017-02-03,523.000000,525.224976,515.049988,516.825012,503.391388,6043502
2017-02-06,518.500000,522.450012,516.025024,520.825012,507.287415,4567964
2017-02-07,521.000000,521.174988,513.599976,515.450012,502.052124,4528490
2017-02-08,515.450012,519.125000,511.000000,512.575012,499.251892,7420188
2017-02-09,514.000000,517.000000,513.400024,516.375000,502.953094,4508432
2017-02-10,517.500000,517.775024,512.775024,515.075012,501.686890,5723062
2017-02-13,516.500000,517.000000,511.000000,514.924988,501.540771,3915976
2017-02-14,517.500000,526.450012,514.950012,524.900024,511.256531,8340828
2017-02-15,526.450012,528.750000,522.625000,525.650024,511.987061,6965690
2017-02-16,526.275024,534.724976,526.275024,533.750000,519.876465,8985694
2017-02-17,533.250000,539.099976,529.224976,537.750000,523.772522,6787712
2017-02-20,535.275024,539.424988,533.250000,537.700012,523.723816,5326254
2017-02-21,537.599976,545.474976,536.525024,544.099976,529.957397,6485580
2017-02-22,546.500000,605.825012,546.000000,603.750000,588.057007,58207852
2017-02-23,606.799988,611.000000,589.674988,591.375000,576.003662,28458468
2017-02-27,595.250000,628.400024,595.174988,619.450012,603.348938,38137822
2017-02-28,616.000000,624.000000,614.250000,619.025024,602.934998,16509062
2017-03-01,620.049988,622.200012,615.000000,617.250000,601.206055,11148306
2017-03-02,618.950012,627.349976,613.525024,618.375000,602.301819,8258066
2017-03-03,620.775024,643.900024,620.775024,629.275024,612.918518,38541702
2017-03-06,634.500000,656.000000,632.625000,652.674988,635.710266,30504308
2017-03-07,659.424988,663.500000,648.075012,652.474976,635.515503,19233700
2017-03-08,653.849976,653.849976,643.049988,645.599976,628.819214,19812206
2017-03-09,645.000000,649.000000,640.750000,643.375000,626.652039,14215340
2017-03-10,645.125000,648.000000,630.599976,640.825012,624.168396,11331136
2017-03-14,659.375000,659.500000,642.625000,644.750000,627.991333,12693240
2017-03-15,645.525024,658.150024,645.200012,652.474976,635.515503,11021316
2017-03-16,655.000000,655.200012,646.799988,648.825012,631.960449,7279928
2017-03-17,654.000000,659.974976,649.025024,650.349976,633.445740,10390152
2017-03-20,653.000000,653.125000,639.174988,640.400024,623.754395,5883428
2017-03-21,641.099976,641.950012,629.650024,631.900024,615.475342,10330214
2017-03-22,626.000000,632.950012,623.275024,629.849976,613.478577,9276676
2017-03-23,631.575012,638.775024,629.000000,636.650024,620.101868,5398180
2017-03-24,637.049988,646.000000,634.224976,643.375000,626.652039,7443822
2017-03-27,635.549988,639.375000,623.599976,625.549988,609.290344,14836244
2017-03-28,629.000000,632.000000,621.049988,622.875000,606.684937,9923868
2017-03-29,625.849976,630.000000,616.674988,628.325012,611.993225,8651574
2017-03-30,627.500000,637.375000,626.500000,635.325012,618.811340,12737718
2017-03-31,633.000000,668.825012,633.000000,660.450012,643.283264,20751038
2017-04-03,671.000000,690.250000,668.525024,687.325012,669.459656,20520654
2017-04-05,697.599976,709.000000,690.049988,707.500000,689.110291,18434720
2017-04-06,704.500000,724.450012,701.099976,719.250000,700.554871,23142150
2017-04-07,710.650024,717.000000,701.275024,703.299988,685.019409,14572302
2017-04-10,705.000000,712.450012,688.650024,690.674988,672.722595,14066282
2017-04-11,693.924988,700.224976,685.049988,686.174988,668.339539,14743454
2017-04-12,691.400024,693.224976,675.575012,677.000000,659.403076,12548430
2017-04-13,677.000000,686.700012,673.674988,682.400024,664.662659,5812376
2017-04-17,682.500000,697.775024,682.500000,695.924988,677.836121,5411708
2017-04-18,699.974976,705.000000,683.500000,685.099976,667.292480,7322166
2017-04-19,684.500000,691.275024,678.775024,684.400024,666.610779,5290584
2017-04-20,689.500000,693.400024,682.049988,684.775024,666.975952,3837224
2017-04-21,690.250000,710.500000,689.275024,701.250000,683.022766,13820554
2017-04-24,704.525024,717.500000,700.099976,708.700012,690.279114,11663462
2017-04-25,730.000000,733.875000,713.049988,716.400024,697.778992,16807408
2017-04-26,717.500000,720.025024,701.299988,708.224976,689.816406,7663550
2017-04-27,708.500000,712.075012,701.099976,704.750000,686.431763,5747310
2017-04-28,704.875000,710.150024,695.500000,697.599976,679.467529,5416808
2017-05-02,701.000000,701.000000,683.150024,685.275024,667.462952,8499368
2017-05-03,688.450012,690.375000,682.500000,685.049988,667.243774,4343098
2017-05-04,687.500000,689.799988,677.025024,678.974976,661.326660,6567622
2017-05-05,680.799988,683.674988,662.500000,664.125000,646.862671,7131086
2017-05-08,665.000000,669.750000,659.174988,660.700012,643.526733,7345170
2017-05-09,662.000000,666.825012,660.125000,665.174988,647.885437,9649022
2017-05-10,667.400024,681.799988,665.325012,679.549988,661.886719,10471864
2017-05-11,682.049988,684.875000,675.825012,679.775024,662.105896,6301512
2017-05-12,680.025024,682.000000,672.025024,675.224976,657.674072,3439458
2017-05-15,678.200012,678.200012,666.750000,672.049988,654.581726,3080426
2017-05-16,673.025024,688.450012,670.500000,678.150024,660.523193,5785894
2017-05-17,676.500000,682.974976,673.875000,676.549988,658.964661,4500608
2017-05-18,670.125000,675.000000,662.049988,663.674988,646.424316,4475832
2017-05-19,666.500000,667.849976,655.000000,659.424988,642.284851,5857766
2017-05-22,663.250000,666.799988,657.599976,662.075012,644.866028,4023718
2017-05-23,662.849976,664.924988,651.000000,652.775024,635.807678,4216446
2017-05-24,653.750000,656.849976,647.549988,648.849976,631.984680,6549608
2017-05-25,650.000000,656.200012,648.224976,651.224976,634.297913,11850670
2017-05-26,651.974976,672.200012,650.000000,668.650024,651.270142,9797278
2017-05-29,668.500000,682.724976,667.799988,678.450012,660.815308,10982340
2017-05-30,677.950012,682.349976,674.250000,679.674988,662.008484,4415454
2017-05-31,683.500000,683.974976,667.900024,670.349976,652.925842,7508198
2017-06-01,666.349976,670.000000,661.500000,664.125000,646.862671,4358656
2017-06-02,667.500000,669.349976,658.500000,662.375000,645.158203,5255130
2017-06-05,663.125000,670.500000,657.924988,664.674988,647.398376,4953412
2017-06-06,666.974976,666.974976,655.500000,656.400024,639.338501,4384712
2017-06-07,655.599976,671.000000,654.500000,669.500000,652.097961,5119908
2017-06-08,670.000000,672.400024,664.025024,665.849976,648.542847,3613042
2017-06-09,672.549988,676.474976,665.500000,667.849976,650.490845,6325604
2017-06-12,663.275024,664.875000,658.500000,659.724976,642.577026,3855026
2017-06-13,660.299988,663.500000,655.500000,657.174988,640.093384,2754582
2017-06-14,657.950012,680.000000,657.950012,678.750000,661.107605,24202054
2017-06-15,680.000000,697.500000,679.549988,691.974976,673.988770,12933608
2017-06-16,694.549988,697.900024,684.650024,694.400024,676.350830,14954314
2017-06-19,695.099976,707.900024,695.099976,704.625000,686.309998,6965824
2017-06-20,704.500000,711.049988,703.724976,706.174988,687.819702,4636798
2017-06-21,703.900024,714.000000,702.125000,711.000000,692.519287,9139886
2017-06-22,714.724976,722.700012,713.849976,716.325012,697.705872,10111884
2017-06-23,718.000000,721.000000,715.299988,717.924988,699.264282,14237664
2017-06-27,716.000000,721.500000,712.500000,718.575012,699.897461,14899756
2017-06-28,719.974976,719.974976,697.775024,699.250000,681.074707,7117076
2017-06-29,700.000000,705.000000,695.049988,696.349976,678.250061,5896644
2017-06-30,696.000000,696.200012,687.525024,690.000000,672.065125,3572422
2017-07-03,694.099976,697.349976,685.500000,690.525024,672.576477,4203772
2017-07-04,695.000000,713.549988,694.500000,710.974976,692.494934,8602400
2017-07-05,714.724976,723.724976,712.000000,721.325012,702.575928,12439044
2017-07-06,724.349976,725.000000,719.000000,721.275024,702.527283,6213034
2017-07-07,721.500000,748.875000,720.000000,745.575012,726.195618,16387270
2017-07-10,747.549988,750.450012,744.549988,746.424988,727.023499,1602158
2017-07-11,750.500000,752.200012,743.500000,747.174988,727.754028,9598458
2017-07-12,749.700012,762.500000,748.750000,755.549988,735.911316,7819594
2017-07-13,754.375000,762.500000,753.075012,761.049988,752.219849,10519518
2017-07-14,760.000000,768.000000,757.775024,766.875000,757.977295,9386022
2017-07-17,768.500000,779.799988,768.500000,775.875000,766.872864,8571618
2017-07-18,773.400024,775.900024,755.500000,759.950012,751.132629,8978824
2017-07-19,756.299988,769.000000,756.299988,766.474976,757.581909,5390082
2017-07-20,769.875000,775.000000,761.849976,764.450012,755.580383,6229372
2017-07-21,775.000000,795.849976,772.474976,792.500000,783.304993,44410224
2017-07-24,800.000000,812.450012,792.500000,807.625000,798.254456,19854458
2017-07-25,812.349976,812.474976,798.799988,801.075012,791.780518,9172158
2017-07-26,802.099976,814.950012,800.549988,811.375000,801.960938,10036778
2017-07-27,814.000000,815.750000,794.174988,797.400024,788.148132,8416142
2017-07-28,795.625000,802.974976,789.000000,797.224976,787.975098,6552046
2017-07-31,800.974976,809.400024,798.000000,807.599976,798.229736,7574068
2017-08-01,811.375000,811.375000,795.750000,801.799988,792.497070,5628596
2017-08-02,805.000000,817.849976,804.049988,814.599976,805.148560,9502770
2017-08-03,813.424988,832.450012,808.525024,825.049988,815.477295,9009552
2017-08-04,831.500000,831.500000,807.549988,811.075012,801.664429,8494090
2017-08-07,815.799988,815.799988,806.275024,808.174988,798.798096,4360036
2017-08-08,809.000000,810.525024,793.400024,801.275024,791.978210,5011136
2017-08-09,800.750000,810.000000,792.500000,799.400024,790.124939,4771286
2017-08-10,796.525024,803.325012,788.974976,792.174988,782.983704,4657686
2017-08-11,775.474976,790.000000,766.500000,773.125000,764.154724,7770128
2017-08-14,780.500000,792.250000,780.500000,786.525024,777.399353,6144598
2017-08-16,786.000000,788.000000,775.099976,783.049988,773.964600,6206788
2017-08-17,784.500000,798.825012,780.575012,783.549988,774.458801,7236358
2017-08-18,782.000000,788.900024,776.575012,787.700012,778.560669,3628022
2017-08-21,788.500000,792.075012,780.125000,782.200012,773.124512,3462376
2017-08-22,786.000000,789.950012,778.025024,780.025024,770.974731,4358460
2017-08-23,782.424988,793.275024,776.575012,791.025024,781.847107,3803648
2017-08-24,795.000000,796.549988,782.250000,784.025024,774.928345,5785142
2017-08-28,789.525024,790.974976,780.599976,783.275024,774.187012,5630656
2017-08-29,780.924988,783.750000,765.000000,766.075012,757.186584,6932842
2017-08-30,773.775024,784.400024,770.625000,782.049988,772.976196,4724774
2017-08-31,787.500000,798.724976,787.000000,797.250000,787.999878,11476990
2017-09-01,799.924988,808.299988,799.500000,805.049988,795.709351,7054954
2017-09-04,807.750000,818.075012,797.924988,806.674988,797.315491,9856750
2017-09-05,815.000000,817.424988,810.525024,816.299988,806.828857,11528262
2017-09-06,813.200012,826.250000,811.400024,822.700012,813.154602,22285024
2017-09-07,823.000000,832.500000,815.000000,818.099976,808.607910,7408536
2017-09-08,820.000000,823.250000,812.099976,816.900024,807.421936,6056729
2017-09-11,821.299988,826.849976,816.549988,817.900024,808.410278,5801712
2017-09-12,822.750000,825.000000,817.000000,823.750000,814.192383,2971669
2017-09-13,824.000000,859.900024,822.000000,849.000000,839.149414,13430225
2017-09-14,855.799988,861.500000,842.000000,843.849976,834.059143,5425486
2017-09-15,842.000000,852.849976,834.750000,841.799988,832.032959,13072853
2017-09-18,850.000000,851.049988,843.099976,845.549988,835.739441,2314174
2017-09-19,848.700012,848.750000,837.000000,838.599976,828.870056,3528729
2017-09-20,856.099976,872.500000,845.099976,847.150024,837.320923,11402965
2017-09-21,847.000000,851.700012,836.250000,841.349976,831.588135,5920552
2017-09-22,839.900024,839.900024,813.200012,817.400024,807.916077,5620443
2017-09-25,815.000000,827.950012,805.200012,821.549988,812.017944,6505309
2017-09-26,821.700012,827.049988,812.200012,820.099976,810.584717,4829571
2017-09-27,825.599976,825.700012,795.500000,799.150024,789.877808,8434196
2017-09-28,799.650024,802.900024,780.200012,786.450012,777.325134,13508179
2017-09-29,791.750000,793.400024,779.099976,780.900024,771.839600,7619230
2017-10-03,795.000000,803.849976,785.349976,798.349976,789.087036,8387059
2017-10-04,799.200012,824.950012,795.599976,818.849976,809.349243,8643924
2017-10-05,825.000000,828.450012,818.650024,824.150024,814.587830,4860479
2017-10-06,824.000000,839.349976,822.599976,837.049988,827.338074,5942106
2017-10-09,839.000000,839.799988,828.000000,830.650024,821.012390,4046109
2017-10-10,831.000000,847.299988,831.000000,843.200012,833.416748,6734986
2017-10-11,845.299988,858.400024,836.000000,840.150024,830.402161,7049800
2017-10-12,842.099976,876.799988,842.099976,872.750000,862.623840,8522926
2017-10-13,879.299988,890.700012,873.349976,876.450012,866.280945,9833512
2017-10-16,879.000000,892.000000,861.299988,876.799988,866.626892,14633539
2017-10-17,878.000000,884.000000,867.200012,874.349976,864.205322,6354084
2017-10-18,877.400024,917.900024,875.000000,914.500000,903.889465,16765178
2017-10-19,915.799988,921.900024,903.000000,909.900024,899.342896,3664082
2017-10-23,912.900024,944.700012,909.099976,939.750000,928.846497,12551649
2017-10-24,947.700012,947.700012,928.200012,934.250000,923.410339,6335308
2017-10-25,940.099976,945.900024,929.500000,939.900024,928.994751,4577050
2017-10-26,940.000000,957.799988,931.000000,947.400024,936.407776,7698704
2017-10-27,950.000000,956.700012,925.700012,929.849976,919.061340,5256749
2017-10-30,934.000000,945.549988,930.599976,942.500000,931.564575,3576533
2017-10-31,944.950012,945.750000,932.200012,940.849976,929.933716,4345360
2017-11-01,947.750000,957.799988,945.750000,952.549988,941.497986,8033040
2017-11-02,952.799988,956.500000,944.250000,946.599976,935.616943,4698609
2017-11-03,955.950012,955.950012,940.150024,945.299988,934.332092,2193730
2017-11-06,942.500000,942.500000,929.000000,932.500000,921.680603,4460799
2017-11-07,933.349976,935.000000,903.049988,906.700012,896.179993,9347943
2017-11-08,902.500000,906.000000,884.099976,887.799988,877.499268,8115980
2017-11-09,894.750000,909.900024,892.049988,900.500000,890.051941,6860798
2017-11-10,900.950012,900.950012,879.200012,883.849976,873.595093,6365174
2017-11-13,885.000000,891.900024,873.500000,875.250000,865.094849,4155011
2017-11-14,875.000000,895.000000,873.000000,886.700012,876.411987,5706105
2017-11-15,884.500000,890.599976,877.950012,883.700012,873.446838,6981872
2017-11-16,885.500000,906.000000,885.500000,903.849976,893.362976,6931038
2017-11-17,918.950012,924.900024,908.500000,911.900024,901.319641,5586242
2017-11-20,906.200012,924.349976,905.000000,920.849976,910.165771,4220192
2017-11-21,926.799988,939.650024,925.500000,932.549988,921.729980,5980763
2017-11-22,937.450012,938.650024,923.450012,930.750000,919.950928,5055490
2017-11-23,931.000000,949.900024,926.650024,947.000000,936.012390,7329126
2017-11-24,950.000000,959.500000,947.400024,951.099976,940.064758,6394443
